"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"PCDHA11",0.0736733440485058,0.926326655951494,0.151887569093261,0.681439230598351,0.346269943941354
"OMA1",0.0739346897173546,0.926065310282645,0.222535837024841,0.7403792125655,0.0715629777725508
"GEMIN5",0.0740522952683367,0.925947704731663,0.431351026435114,0.744364734015446,0.404301749709253
"TYW1",0.0742417708782521,0.925758229121748,0.457237314934598,0.154442223006259,0.618964548460021
"IMMP1L",0.0742483045199733,0.925751695480027,0.133573771348674,0.054804186757615,0.253929985495315
"POC1B",0.0743071072954643,0.925692892704536,0.232342833248396,0.86800083630614,0.202582095208227
"CEP44",0.0747513949325075,0.925248605067493,0.235877533419577,0.802416140708508,0.177989467769545
"ARHGAP30",0.074914735975538,0.925085264024462,0.0500542292262861,0.91604270388229,0.681452297881793
"TMEM158",0.0754962300887269,0.924503769911273,0.0495054033217035,0.500934310766135,0.0325636703385733
"SRSF2",0.0757902439661818,0.924209756033818,0.368209912841219,0.0171769440850942,0.797502842134149
"RINL",0.0759339840840487,0.924066015915951,0.15075724907549,0.122551517764972,0.663576254132528
"BRINP2",0.0759601186509337,0.924039881349066,0.632606792373933,0.727475270166085,0.391900897722372
"MNDA",0.0760123877847034,0.923987612215297,0.049930090033583,0.937211703059051,0.0447554457903746
"ZDHHC16",0.0761103924105218,0.923889607589478,0.422452206410809,0.707443124648817,0.880904778705555
"LSM6",0.0767768238660865,0.923223176133913,0.210899421119343,0.765834280711383,0.350183595332366
"ATG2B",0.0768944294170685,0.923105570582932,0.241744743685235,0.945372221568858,0.325499496909587
"OSMR",0.0771557750859174,0.922844224914083,0.49134292471938,0.769767533027559,0.0909221581925334
"RPL41",0.0772080442196872,0.922791955780313,0.0771819096528022,0.140211951337436,0.253230885831145
"KRI1",0.0774301880382088,0.922569811961791,0.186679211258771,0.70270623440093,0.205228220105322
"CDCA7L",0.077469389888536,0.922530610111464,0.490356344819475,0.693526467782613,0.428397820377122
"NFRKB",0.0777438028408274,0.922256197159173,0.330778679420335,0.98391417408235,0.309263397232349
"BACH2",0.077907143883858,0.922092856116142,0.484482600912096,0.887360016726123,0.371326459942243
"RHBDL2",0.0779202111673004,0.9220797888327,0.548264011394671,0.677976400486103,0.069276203170123
"ZNF317",0.0781619559109856,0.921838044089014,0.327054503639238,0.7460438799378,0.51437401178669
"ALG11",0.0783644988043436,0.921635501195656,0.403008088648451,0.969951781724097,0.66299476001934
"PCDHGC5",0.0787238490990108,0.921276150900989,0.183869745318646,0.710579272675004,0.749075489696447
"TLR1",0.0787761182327806,0.921223881767219,0.0620891972767781,0.908992904465091,0.224731140643172
"HIGD1B",0.0789198583506475,0.921080141649352,0.148529277248553,0.949089863708234,0.974342388960759
"C21orf59",0.0790178629764658,0.920982137023534,0.064728788532152,0.410998732473506,0.227324996406497
"FANCD2",0.0790701321102356,0.920929867889764,0.288943771479347,0.992179230859697,0.27517085473101
"SMIM27",0.079109333960563,0.920890666039437,0.0258993557829262,0.169110248670404,0.0260757641093993
"CPQ",0.0796646935068669,0.920335306493133,0.258170318972389,0.928188743842043,0.346949442680361
"TM7SF3",0.0796842944320305,0.92031570556797,0.408326473009526,0.636174160753721,0.874260065075072
"HBEGF",0.0797169626406367,0.920283037359363,0.301926117579416,0.940393586577286,0.998758608072968
"TMEM163",0.0804813987220196,0.91951860127798,0.436597540737256,0.663550119565643,0.906399048701765
"ZNF573",0.0807166098239837,0.919283390176016,0.522227449135599,0.786082036405452,0.335874919962889
"KCTD10",0.0807362107491474,0.919263789250853,0.338311968324905,0.985697858272244,0.384250003266821
"WNT2",0.080781946241196,0.919218053758804,0.0629908398343069,0.504815293948541,0.118232780587244
"LOC374443",0.0809256863590628,0.919074313640937,0.627425614489004,0.578527839847374,0.228115567054765
"RCAN2",0.0810302246266024,0.918969775373398,0.232055353012662,0.050400512237511,0.96563957818809
"SDHAF4",0.0810759601186509,0.918924039881349,0.0931697309446339,0.845492440576529,0.114645811282293
"FAM181A",0.0811478301775844,0.918852169822416,0.0795666888810486,0.807584251309995,0.459125537392032
"RPS27",0.0813111712206149,0.918688828779385,0.0446313065976714,0.870274543625126,0.232643380767572
"CRADD",0.0814222431298758,0.918577756870124,0.401544552902897,0.650900989193357,0.826721287911456
"LRRC10B",0.0814810459053668,0.918518954094633,0.401152534399624,0.849673971278111,0.2122714858808
"KLHL14",0.0815529159643001,0.9184470840357,0.076058123276752,0.73990225671985,0.0254681354293256
"LINC01315",0.081696656082167,0.918303343917833,0.175193069112862,0.244305931239954,0.160570778940766
"STYXL1",0.0817489252159369,0.918251074784063,0.207136043487919,0.396245769466986,0.709050400512238
"BABAM2",0.0818665307669189,0.918133469233081,0.382453251793485,0.818743711369843,0.93095247429012
"COMMD7",0.0818795980503613,0.918120401949639,0.325349223149999,0.0525696812889569,0.245207573797483
"RPS14",0.0819972036013433,0.918002796398657,0.0596848171233683,0.891711422112457,0.569165131260862
"SLC5A11",0.0821082755106041,0.917891724489396,0.0168371947155905,0.848040560847805,0.0152560534190547
"TNNI3K",0.082134410077489,0.917865589922511,0.0501195656434984,0.475237497876566,0.0543533654788506
"ANO2",0.0821540110026526,0.917845988997347,0.127647758307525,0.719602231892012,0.970840356998184
"RPL9",0.0823434866125681,0.917656513387432,0.192918839102539,0.893161890574568,0.706116795379409
"SIDT1",0.0824218903132228,0.917578109686777,0.178930312177401,0.841591856468959,0.212937917336365
"LAMB1",0.0824480248801077,0.917551975119892,0.485848132031832,0.819697623061142,0.67272335254224
"KPNA2",0.0826178995648594,0.917382100435141,0.753021809296065,0.568439897029806,0.768290929998563
"DDX5",0.0826832359820717,0.917316764017928,0.537065349484496,0.831654187410979,0.587086910502176
"LINC02192",0.0832124609614907,0.916787539038509,0.0403452376285494,0.333366001541939,0.193075646503848
"RPS18",0.0834084702131274,0.916591529786873,0.0902622603786899,0.386569446077855,0.216459550224104
"HEG1",0.0834346047800123,0.916565395219988,0.249957531328812,0.633214421054007,0.6341356645367
"RPRD1B",0.0834868739137821,0.916513126086218,0.419106981849543,0.474963084924275,0.87521397676637
"TSHZ3",0.0835195421223882,0.916480457877612,0.179158989637644,0.856227213924497,0.731735204568322
"USMG5",0.0835260757641094,0.916473924235891,0.0442000862440707,0.926293987742888,0.0919871417930926
"RTN3",0.0835587439727156,0.916441256027284,0.229350425340076,0.672729886183961,0.937054895657742
"TMEM99",0.0836763495236975,0.916323650476302,0.367576149594261,0.88440681066813,0.794190285781489
"MIMT1",0.0836894168071399,0.91631058319286,0.998856612698786,0.977589608896207,0.456597018045918
"RTN4IP1",0.0838396905667281,0.916160309433272,0.30280162557006,0.366752910737387,0.541063938217884
"CDKL1",0.0840356998183648,0.915964300181635,0.406052765690541,0.760228416114574,0.735936336195068
"CKS2",0.0840749016686921,0.915925098331308,0.0176931017810708,0.214211977472003,0.217975355103428
"EMB",0.0841141035190194,0.915885896480981,0.234538136866727,0.918015863682099,0.138859487501143
"H3F3A.H3F3B.1",0.0843689155461471,0.915631084453853,0.215472970324199,0.464280580710076,0.425333542409868
"GINS1",0.084395050113032,0.915604949886968,0.117866896650855,0.131019117435676,0.155794686842552
"EEF1A1P6",0.0844407856050806,0.915559214394919,0.0300482182759026,0.117331138029715,0.450919283390176
"LDB1",0.0845649247977838,0.915435075202216,0.449200935617495,0.995367648019653,0.815548760568165
"NCOR1",0.0847674676911417,0.915232532308858,0.20697923608661,0.825316554941393,0.529388320462059
"COX6C",0.0853162935957243,0.914683706404276,0.139545519881872,0.735851398852692,0.18277209350948
"SPP1",0.085479634638755,0.914520365361245,0.0497732826322735,0.835267291282815,0.00916016569315403
"AHCTF1",0.0857213793824402,0.91427862061756,0.264390345890993,0.783279104107047,0.548819370940975
"PTPN9",0.0858977877089132,0.914102212291087,0.702738902609537,0.810668130202412,0.698505102774184
"IFT20",0.0860415278267801,0.91395847217322,0.26256092620905,0.930972075215283,0.942190338050623
"LAMTOR4",0.086126465169156,0.913873534830844,0.0823238856874045,0.14236805310544,0.419270322892574
"ZNF124",0.0862636716453017,0.913736328354698,0.169606805441217,0.921132410783122,0.145752479517033
"HCP5",0.0863943444797262,0.913605655520274,0.0511453473937303,0.702830373593634,0.4639800331909
"BMP2K",0.0865054163889869,0.913494583611013,0.257085734446666,0.079285742287036,0.985201301501431
"ATP6V1E2",0.0865250173141505,0.91347498268585,0.585904321350634,0.389326642884211,0.720569210866753
"NEURL1B",0.0865772864479203,0.91342271355208,0.275464868608465,0.997778561814784,0.036516523579913
"GRM7",0.0867014256406236,0.913298574359376,0.450357390202151,0.600905562742561,0.73888300861134
"XRRA1",0.086714492924066,0.913285507075934,0.680485318907052,0.3715290028356,0.0290616383759981
"SGCG",0.0868190311916056,0.913180968808394,0.427202163942138,0.775432200399859,0.522064108092569
"COX7A2",0.0869954395180785,0.913004560481921,0.0255661400551439,0.797091222705712,0.0944372574385511
"RNF7",0.0870215740849635,0.912978425915037,0.413729794712977,0.51640597436199,0.394435950710207
"GTF3C2",0.0871195787107818,0.912880421289218,0.649836005592797,0.686764148601147,0.64194336639356
"DYNLT1",0.0871718478445516,0.912828152155448,0.353051864047983,0.556973355809061,0.644341212905249
"COL4A5",0.0873482561710246,0.912651743828975,0.457158911233944,0.780051485096763,0.0330994289597135
"RPL37A",0.087387458021352,0.912612541978648,0.122211768395468,0.292576476276347,0.142557528715355
"SAPCD2",0.0874070589465156,0.912592941053484,0.478053497458413,0.983424150953258,0.06519921073608
"FNDC9",0.0874723953637279,0.912527604636272,0.395958289231252,0.967246854051511,0.414259019692396
"CA5BP1",0.0875050635723339,0.912494936427666,0.0980764958772721,0.77832660368236,0.519529055104734
"MTPN",0.0875703999895462,0.912429600010454,0.200876814718988,0.584068368026971,0.250009800462582
"CPED1",0.0876945391822495,0.91230546081775,0.192944973669424,0.936087916683001,0.091176970219661
"AQP9",0.0877206737491343,0.912279326250866,0.0892168777032942,0.694160231029571,0.0529094306584604
"CCDC167",0.0877794765246253,0.912220523475375,0.119715917257961,0.974590667346165,0.129849595567577
"SCARA5",0.088034288551753,0.911965711448247,0.0284801442628092,0.555268075319822,0.381858690396853
"MED6",0.0882498987285533,0.911750101271447,0.429162256458505,0.344930547388503,0.562010793576123
"NOCT",0.0886876527238752,0.911312347276125,0.652325323088583,0.675271472813517,0.174389431181152
"COX7A1",0.0887203209324814,0.911279679067519,0.138447868072706,0.400688645837417,0.275615142368053
"FLJ42351",0.0887333882159238,0.911266611784076,0.360493681968456,0.395507467952487,0.420727324996407
"ADPRHL1",0.0890143348099364,0.910985665190064,0.278705554902191,0.974956551282554,0.163491316790152
"RGPD4..includes.others..2",0.0890796712271485,0.910920328772851,0.0597828217491866,0.17181517634299,0.820958615913338
"ATF3",0.089648098056895,0.910351901943105,0.145693676741542,0.862329635292119,0.373711239170489
"MYH10",0.0899813137846773,0.910018686215323,0.217413461915402,0.777000274412952,0.603721562324408
"CFAP57",0.090151188469429,0.909848811530571,0.166437989206424,0.838880395154651,0.793157970389536
"ADGRL2",0.0901642557528716,0.909835744247128,0.545709357481673,0.0487801690906478,0.95211493982516
"IQGAP2",0.0903145295124597,0.90968547048754,0.39728461850066,0.658486547231696,0.244410469507494
"DRAXIN",0.0905562742561449,0.909443725743855,0.103982907993257,0.771368275249258,0.114338730121395
"NOA1",0.090765350791224,0.909234649208776,0.375396918734564,0.911201275366864,0.773504776092098
"PCDHB3",0.090824153566715,0.909175846433285,0.148398604414128,0.893129222365962,0.675402145647941
"FRMPD4",0.090882956342206,0.909117043657794,0.338998000705633,0.744149123838645,0.668973042194258
"AP4S1",0.0909809609680243,0.909019039031976,0.234734146118363,0.890280554575509,0.619807388242058
"PKD1L1",0.0911573692944974,0.908842630705503,0.139780730983836,0.880943980555882,0.0231813608268977
"CD86",0.0911965711448247,0.908803428855175,0.00220837090177328,0.723777228951873,0.0235864466136135
"RPRD2",0.0912292393534309,0.908770760646569,0.212101611196048,0.867458544043279,0.454303709801769
"NEDD4L",0.091320710337528,0.908679289662472,0.0993113541625832,0.848027493564363,0.870895239588642
"RNF139.AS1",0.0914644504553949,0.908535549544605,0.128523266298169,0.289342323624342,0.2954251440668
"MSH4",0.0917257961242437,0.908274203875756,0.216511819357874,0.992897931449031,0.120611026173769
"APOL1",0.0918107334666196,0.90818926653338,0.0557058293151437,0.445182745958943,0.634338207430057
"ZNF578",0.0918564689586682,0.908143531041332,0.397585166019836,0.279803206711357,0.632293177571315
"ENDOV",0.0918630026003894,0.908136997399611,0.130633632574124,0.701726188142747,0.519600925163668
"DROSHA",0.0918826035255531,0.908117396474447,0.399564859461367,0.525095717851216,0.59523436172854
"S1PR5",0.0922354201784991,0.907764579821501,0.152286121238256,0.691095953062318,0.0452977380532361
"EMC7",0.0922419538202203,0.90775804617978,0.287976792504606,0.254491878683341,0.778574882067767
"DHTKD1",0.0923334248043174,0.907666575195683,0.390254420008624,0.72028826427274,0.799077449788963
"SYNJ2",0.0923726266546447,0.907627373345355,0.229232819789094,0.805539221451252,0.0570256249428306
"LRGUK",0.0926862414572635,0.907313758542737,0.0730526480849896,0.867791759771061,0.360336874567146
"SELENOW",0.0926993087407059,0.907300691259294,0.193186718413109,0.572085669110249,0.191559841624525
"TXNL4A",0.0930782599605368,0.906921740039463,0.223751094384988,0.943647340154455,0.466854835548238
"SLC16A10",0.0931893318697976,0.906810668130202,0.161034667502973,0.886830791746704,0.352901590288395
"HIST1H1D",0.0932154664366824,0.906784533563318,0.058064473976505,0.806186051981653,0.34934728919205
"RBBP5",0.0932873364956159,0.906712663504384,0.449586420479047,0.78356005070106,0.785232662981693
"SEC61G",0.0934049420465979,0.906595057953402,0.0889489983927242,0.85789982620513,0.0262129705855449
"SBSPON",0.0935944176565134,0.906405582343487,0.0150469768839756,0.883838383838384,0.215198557371908
"LINC00888",0.093698955924053,0.906301044075947,0.273060488455055,0.633423497589086,0.700066643145556
"PPM1L",0.0938034941915925,0.906196505808407,0.203339997647889,0.516484378062645,0.754243600297934
"FBXO15",0.0939407006677382,0.906059299332262,0.516680387314281,0.119317365112967,0.269924340428868
"CDH20",0.0940060370849504,0.90599396291505,0.440354384726959,0.395376795118063,0.652808812575954
"MORF4L1",0.0941955126948658,0.905804487305134,0.454009695924314,0.935486821644648,0.733237942164203
"ASB2",0.0942608491120781,0.905739150887922,0.368085773648516,0.994916826740889,0.228880003136148
"CPM",0.09437845466306,0.90562154533694,0.133861251584408,0.909665869562377,0.13114325662838
"PRLR",0.0945221947809269,0.905477805219073,0.156056032511401,0.529420988670665,0.072066068185085
"NSMAF",0.0946920694656788,0.905307930534321,0.705881584277445,0.650633109882786,0.281286343382074
"PDK3",0.094757405882891,0.905242594117109,0.33048466554288,0.916709135337855,0.800155500672965
"IPO9",0.0950383524769036,0.904961647523096,0.496308492427509,0.94613012400852,0.824650123485829
"AKIRIN2",0.095136357102722,0.904863642897278,0.272335254223999,0.535405804487305,0.379780992329505
"RAB11B.AS1",0.0953781018464072,0.904621898153593,0.252904203745083,0.851542592810381,0.8522874279666
"FRMD4B",0.0957047839324683,0.904295216067532,0.330674141152796,0.727514472016413,0.0357651547819724
"THRB",0.0957374521410744,0.904262547858926,0.224848746194154,0.74983992577783,0.982058619833523
"GNB5",0.096077201510578,0.903922798489422,0.65220118389588,0.934715851921544,0.53297528976701
"MID1",0.0961882734198387,0.903811726580161,0.306395128516733,0.309929828687914,0.956002456649287
"PPA2",0.0962340089118873,0.903765991088113,0.291661766435376,0.54109660642649,0.698086949704026
"CTH",0.0962993453290996,0.9037006546709,0.527140747709959,0.566414468096228,0.685620761299933
"ELMOD3",0.0963581481045905,0.90364185189541,0.351222444366041,0.220301331556183,0.37115005161577
"SAXO2",0.0965672246396697,0.90343277536033,0.399394984776615,0.863087537731781,0.754870829903171
"PREP",0.0968089693833549,0.903191030616645,0.394893305630692,0.926712140813046,0.977432801494897
